ID,ชนิด,รหัสสินค้า,ชื่อ,เผยแพร่แล้ว,เป็นรายการเด่นหรือไม่,การมองเห็นในแค็ตตาล็อก,คำอธิบายแบบย่อ,รายละเอียดเพิ่มเติม,วันเริ่มต้นลดราคา,วันสิ้นสุดการลดราคา,สถานะภาษี,กลุ่มภาษี,มีสินค้าในคลังสินค้า?,คลังสินค้า,"Low stock amount",อนุญาตให้จองสินค้าหรือไม่,"จำกัดการขายแค่ 1 ชิ้นหรือไม่?","น้ำหนัก (g)","ยาว (cm)","กว้าง (cm)","สูง (cm)",เปิดให้ผู้ใช้รีวิวสินค้า?,บันทึกในการสั่งซื้อ,ราคาที่ลด,ราคาปกติ,หมวดหมู่,ป้ายกำกับ,ประเภทการจัดส่ง,ไฟล์รูปภาพ,ลิมิตจำนวนดาวน์โหลด,วันหมดอายุดาวน์โหลด,หลัก,สินค้ากลุ่ม,Up-sells,Cross-sells,"URL ภายนอก",ข้อความของปุ่ม,ตำแหน่ง,"ชื่อคุณสมบัติ 1","ค่าคุณสมบัติ 1","คุณสมบัติภายนอกที่เห็นได้ 1","คุณสมบัติทั่วไป 1"
6858,simple,VB0251,"ฟักเขียวอ่อน (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ฟักเขียวอ่อน.jpg,,,,,,,,,0,,,,
6859,simple,VB0261,"มะเขือพวง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.16,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือพวง.jpg,,,,,,,,,0,,,,
6860,simple,VB0271,"เม็ดกระถิน (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,1.0,1.06,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เม็ดกระถิน.jpg,,,,,,,,,0,,,,
6861,simple,VB0281,"ผักกระเฉด (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกระเฉด.jpg,,,,,,,,,0,,,,
6862,simple,VB0291,"รากผักชี (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.69,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/รากผักชี.jpg,,,,,,,,,0,,,,
6863,simple,VB0301,"พริกไทยอ่อน (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.43,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกไทยอ่อน.jpg,,,,,,,,,0,,,,
6864,simple,VB0311,"พริกขี้หนูสวน (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกขี้หนูสวน.jpg,,,,,,,,,0,,,,
6865,simple,VB0321,"ผักบุ้งไทย (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.15,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักบุ้งไทย.jpg,,,,,,,,,0,,,,
6866,simple,VB0331,"มะขามอ่อน (100 กรัม)",0,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะขามอ่อน.jpg,,,,,,,,,0,,,,
6867,simple,VB0341,"ดอกแค (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.2,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกแค.jpg,,,,,,,,,0,,,,
6868,simple,VB0351,"ผักชีฝรั่ง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.45,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักชีฝรั่ง.jpg,,,,,,,,,0,,,,
6869,simple,VB0361,"ใบเตย (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.16,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบเตย.jpg,,,,,,,,,0,,,,
6870,simple,VB0371,"หอมแดง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หอมแดง.jpg,,,,,,,,,0,,,,
6871,simple,VB0381,"กระชายหัว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.16,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระชายหัว.jpg,,,,,,,,,0,,,,
6872,simple,VB0391,"กระชายซอย (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระชายซอย.jpg,,,,,,,,,0,,,,
6873,simple,VB0401,"ข่า (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.11,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ข่า.jpg,,,,,,,,,0,,,,
6874,simple,VB0411,"ชะอม(กำใหญ่) (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.34,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ชะอมกำใหญ่.jpg,,,,,,,,,0,,,,
6875,simple,VB0421,"ใบบัวบก(กำใหญ่) (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบบัวบกกำใหญ่.jpg,,,,,,,,,0,,,,
6876,simple,VB0431,"ผักแขยง(กำ) (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักแขยงกำ.jpg,,,,,,,,,0,,,,
6877,simple,VB0441,"กระเทียมจีนจุก และกลีบ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมจีนจุก-และกลีบ.jpg,,,,,,,,,0,,,,
6878,simple,VB0451,"กระเทียมดอง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมดอง.jpg,,,,,,,,,0,,,,
6879,simple,VB0461,"กระเทียมไทย จุก (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมไทย-จุก.jpg,,,,,,,,,0,,,,
6880,simple,VB0471,"กระเทียมไทย กลีบ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมไทย-กลีบ.jpg,,,,,,,,,0,,,,
6881,simple,VB0481,"ผักปลัง(กำใหญ่) (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.29,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักปลังกำใหญ่.jpg,,,,,,,,,0,,,,
6882,simple,VB0491,"กุ้ยช่ายเขียว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กุ้ยช่ายเขียว.jpg,,,,,,,,,0,,,,
6883,simple,VB0501,"กุ้ยช่ายขาว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กุ้ยช่ายขาว.jpg,,,,,,,,,0,,,,
6884,simple,VB0511,"ข้าวโพดอ่อน (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ข้าวโพดอ่อน.jpg,,,,,,,,,0,,,,
6885,simple,VB0521,"ขมิ้นเหลือง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.37,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขมิ้นเหลือง.jpg,,,,,,,,,0,,,,
6886,simple,VB0531,"ขมิ้นขาว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.37,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขมิ้นขาว.jpg,,,,,,,,,0,,,,
6887,simple,VB0541,"ถั่วงอก (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ถั่วงอก.jpg,,,,,,,,,0,,,,
6888,simple,VB0551,"ถั่วพู (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ถั่วพู.jpg,,,,,,,,,0,,,,
6889,simple,VB0561,"เห็ดเข็มทอง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.2,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดเข็มทอง.jpg,,,,,,,,,0,,,,
6890,simple,VB0571,"เห็ดหูหนู (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.29,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดหูหนู.jpg,,,,,,,,,0,,,,
6891,simple,VB0581,"เห็ดนางฟ้า (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดนางฟ้า.jpg,,,,,,,,,0,,,,
6892,simple,VB0601,"เห็ดหอมสด (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดหอมสด.jpg,,,,,,,,,0,,,,
6893,simple,VB0611,"เห็คชิเมจิ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดชิเมจิ.jpg,,,,,,,,,0,,,,
6894,simple,VB0621,"เห็ดกระด้าง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.37,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดกระด้าง.jpg,,,,,,,,,0,,,,
6895,simple,VB0631,"กระเจี๊ยบเขียว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเจี๊ยบเขียว.jpg,,,,,,,,,0,,,,
6896,simple,VB0641,"กระหล่ำดอก (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระหล่ำดอก.jpg,,,,,,,,,0,,,,
6897,simple,VB0661,"แขนงกระหล่ำปลี (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/แขนงกระหล่ำปลี.jpg,,,,,,,,,0,,,,
6898,simple,VB0681,"เบบี้แครอท (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.2,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เบบี้แครอท.jpg,,,,,,,,,0,,,,
6899,simple,VB0691,"ผักกาดแก้ว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกาดแก้ว.jpg,,,,,,,,,0,,,,
6900,simple,VB0701,"ใบสะระแหน่ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบสะระแหน่.jpg,,,,,,,,,0,,,,
6901,simple,VB0711,"ใบมะกรูด (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบมะกรูด.jpg,,,,,,,,,0,,,,
6902,simple,VB0721,"ลูกมะกรูด (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,6.13,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ลูกมะกรูด.jpg,,,,,,,,,0,,,,
6903,simple,VB0731,"ใบยอ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.29,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบยอ.jpg,,,,,,,,,0,,,,
6904,simple,VB0741,"ใบย่านาง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบย่านาง.jpg,,,,,,,,,0,,,,
6905,simple,VB0751,"ใบเหลียง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบเหลียง.jpg,,,,,,,,,0,,,,
6906,simple,VB0761,"ใบตอง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.83,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบตอง.jpg,,,,,,,,,0,,,,
6907,simple,VB0771,"บวบงู (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/บวบงู.jpg,,,,,,,,,0,,,,
6908,simple,VB0791,"มะเขือลาย (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือลาย.jpg,,,,,,,,,0,,,,
6909,simple,VB0811,"มะเขือเหลือง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.29,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเหลือง.jpg,,,,,,,,,0,,,,
6910,simple,VB0821,"มะเขือลิง (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.29,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือลิง.jpg,,,,,,,,,0,,,,
6911,simple,VB0831,"มะเขือไข่เต่า (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.27,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือไข่เต่า.jpg,,,,,,,,,0,,,,
6912,simple,VB0841,"มะเขือเทศราชินี (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.51,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศราชินี.jpg,,,,,,,,,0,,,,
6913,simple,VB0851,"มะเขือเทศเชอรี่ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.51,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศเชอรี่.jpg,,,,,,,,,0,,,,
6914,simple,VB0861,"มะเขือเทศเครือส้ม (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.51,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศเครือส้ม.jpg,,,,,,,,,0,,,,
6915,simple,VB0871,"มะเขือเทศเนื้อ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศเนื้อ.jpg,,,,,,,,,0,,,,
6916,simple,VB0881,"หน่อไม้ฝรั่งเขียว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.9,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หน่อไม้ฝรั่งเขียว.jpg,,,,,,,,,0,,,,
6917,simple,VB0911,"ยอดฟักแม้ว ยอดมะระ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,2.34,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดฟักแม้ว.jpg,,,,,,,,,0,,,,
6918,simple,VB0921,"ยอดฟักทอง(กำ) (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.89,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดฟักทองกำ.jpg,,,,,,,,,0,,,,
6919,simple,VB0931,"ยอดมะพร้าว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.16,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดมะพร้าว.jpg,,,,,,,,,0,,,,
6920,simple,VB0941,"ฟักทองลายทองคำ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ฟักทองลายทองคำ.jpg,,,,,,,,,0,,,,
6921,simple,VB0951,"สะตอแกะ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,3.05,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/สะตอแกะ.jpg,,,,,,,,,0,,,,
6922,simple,VB0961,"กระถินฝักแก่ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.23,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระถินฝักแก่.jpg,,,,,,,,,0,,,,
6923,simple,VB0971,"ตะไคร้ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.49,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ตะไคร้.jpg,,,,,,,,,0,,,,
6924,simple,VB0991,"ฝักสะตอ (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.95,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ฝักสะตอ.jpg,,,,,,,,,0,,,,
6925,simple,VB1001,"ดอกสะเดา (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,2.05,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกสะเดา.jpg,,,,,,,,,0,,,,
6926,simple,VB1011,"ดอกหอม (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.55,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกหอม.jpg,,,,,,,,,0,,,,
6927,simple,VB1021,"ผักบุ้งนา (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.18,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักบุ้งนา.jpg,,,,,,,,,0,,,,
6928,simple,VB1031,"ยี่หร่า (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.29,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบยี่หร่า.jpg,,,,,,,,,0,,,,
6929,simple,VB1041,"ขึ้นฉ่าย (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.29,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขึ้นฉ่าย.jpg,,,,,,,,,0,,,,
6930,simple,VB1051,"มะระขี้นก (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะระขี้นก.jpg,,,,,,,,,0,,,,
6931,simple,VB1061,"ไส้ข่าอ่อน (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ไส้ข่าอ่อน.jpg,,,,,,,,,0,,,,
6932,simple,VB1071,"ผักแว่น (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักแว่น.jpg,,,,,,,,,0,,,,
6933,simple,VB1091,"ชุดหมากพลู (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.18,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ชุดหมากพลู.jpg,,,,,,,,,0,,,,
6934,simple,VB1101,"สายบัว (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/สายบัว.jpg,,,,,,,,,0,,,,
6935,simple,VB1111,"ก้านทูน (100 กรัม)",1,0,visible,"100 กรัม",,,,taxable,,1,,,0,0,100,,,,0,,,1.34,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ก้านทูน.jpg,,,,,,,,,0,,,,
